image_path,label,R_mean,G_mean,B_mean,Gray_mean,hash
../../../PBC_dataset_normal_DIB\basophil\BA_544558.jpg,basophil,217.7255586164677,184.30646617692074,182.33676920722374,194.11763850627486,bd7d525e3124b1f9ae636504f08e1e0e43553203de2ec9c186016a3672c6d772
../../../PBC_dataset_normal_DIB\basophil\BA_545194.jpg,basophil,220.5828971533517,188.07480104071013,183.69526323844505,197.35121671258034,00bfd3d24617e72cf976c3fdcfe8f90dac7d4ec18b1a20a6708e6bcdd90098e7
../../../PBC_dataset_normal_DIB\basophil\BA_545506.jpg,basophil,216.03185644322008,181.29098561371288,180.89844658708296,191.65887664524027,4d0ebea2466165d9b370dddbd08588f51804ebe0522e2dbc83f8ce7db828e6c7
../../../PBC_dataset_normal_DIB\basophil\BA_545901.jpg,basophil,224.71937557392104,191.25473676155494,184.88996786042242,200.60681818181817,ced18fbf8a4c2fd710d79a42bc15e066f0f8c1f91a42c3eb351608cc788658f8
../../../PBC_dataset_normal_DIB\basophil\BA_54664.jpg,basophil,223.21701867156412,193.73225436179982,184.9472298745026,201.55055096418732,a7891a990effe4c53729fa0691489412c47939230fee317f4495fa52ff393b06
../../../PBC_dataset_normal_DIB\basophil\BA_546746.jpg,basophil,217.17484695439242,186.54516375880013,181.4168809305173,195.10175237220693,9d6adbe07831458060d41ef01f96fbd2b28abc503babe17b75e90f74f41aceeb
../../../PBC_dataset_normal_DIB\basophil\BA_547170.jpg,basophil,226.54661003979186,196.40149984695438,184.3422865013774,204.0979415365779,3e37cf326345c1eb9c50c71408e383d747fa16f1b19c597e8aae5c67d5cb8218
../../../PBC_dataset_normal_DIB\basophil\BA_549440.jpg,basophil,218.1495102540557,187.0640419344965,180.6797520661157,195.646411080502,ec31918b84a1a8d8ec424a74d33c677a29d83624aa685efe1d9dd0ce7c3455cf
../../../PBC_dataset_normal_DIB\basophil\BA_549762.jpg,basophil,213.09317416590144,177.8207376798286,177.02180134680134,188.32042393633301,70b78c4b453a684aa4a9e4e391b9502f49a90d2443f5db3940e46a5b4cdea187
../../../PBC_dataset_normal_DIB\basophil\BA_551430.jpg,basophil,220.14403122130395,188.4085705540251,183.13380777471687,197.36205999387818,2ba2a06e1711f1ccf4f57bbeb46d193858c9dbe65c132639aad525d5bbc9a91f
../../../PBC_dataset_normal_DIB\basophil\BA_551471.jpg,basophil,221.31401132537496,188.07879553106827,182.83807774716865,197.46493725130088,2593b5a8daae89fc1640afa5a35d201833420f9270a241777d970d8e2dcabc7a
../../../PBC_dataset_normal_DIB\basophil\BA_55185.jpg,basophil,222.13058616467708,191.22556626874808,181.8317416590144,199.41183807774718,6be7ad78962b61f5ca3523641d98a4b5bb76d3025c13a568cb70b6efac1566c3
../../../PBC_dataset_normal_DIB\basophil\BA_552455.jpg,basophil,219.10135445362718,185.48553719008265,182.3921028466483,195.22917814508725,07bd55f3bc6a21cb3d907a3c3d9c35a647f4806d1a32e96f11bfc819392b6a35
../../../PBC_dataset_normal_DIB\basophil\BA_552972.jpg,basophil,217.5267600244873,184.63081573308847,180.31482246709518,193.9646694214876,d8a23a10772bf412775af683e96448b7f283fe2c89d256fe48c7d42b124c7b7e
../../../PBC_dataset_normal_DIB\basophil\BA_553981.jpg,basophil,216.31358279767372,184.86147842056934,181.96734006734007,194.00619069482707,7e31599395667da2d3b327a5c1457dbe18b9df97ca05b528e6f2a2537a5e0a4c
../../../PBC_dataset_normal_DIB\basophil\BA_555744.jpg,basophil,227.52991276400368,197.15296143250688,186.07502295684114,205.00758340985612,df2b6ce4d78dcd1c207453941e631c4df4106561fb3e2fe18f5b0d479bb6eb56
../../../PBC_dataset_normal_DIB\basophil\BA_555760.jpg,basophil,207.27035111881173,186.14489019207133,213.10238867415995,195.56469264146193,3304432e58abc3193cb80c6ba02e8304dbe5d9c8416bf209f6e0a19c36d09cc7
../../../PBC_dataset_normal_DIB\basophil\BA_556332.jpg,basophil,220.54436792164066,190.85922865013774,182.52079889807163,198.7898913376186,a120a00d4ca27b70eca632f9ec5ac6757e4651256760493dd81b4cecf3e948f8
../../../PBC_dataset_normal_DIB\basophil\BA_556627.jpg,basophil,210.1955463728191,178.67225283134374,177.453749617386,187.97436486072849,8cd89c14ebfd7a9d0026e810dee499afde0cf1842aab23a4315356a6983c4ed2
../../../PBC_dataset_normal_DIB\basophil\BA_557453.jpg,basophil,215.31334557698193,181.45772880318336,181.30570094888276,191.5997321701867,0185b1a6b34a66de3426cbd338216fae2b523bed680f5fbaa146ba0d64c9d2c9
../../../PBC_dataset_normal_DIB\basophil\BA_558057.jpg,basophil,218.98510866238138,187.67674471992655,182.88764156718702,196.56542699724517,d4396345d16a3ba10ef943694db5f0d5f8c2558f22aaa20670852849b6852d5c
../../../PBC_dataset_normal_DIB\basophil\BA_558929.jpg,basophil,218.5229721456994,184.83470309152128,179.45009947964493,194.36812825221915,b602bf5a01c4c4d6fe32b87b03790a21dd9cf397e570243d4f20d31959cc2f9a
../../../PBC_dataset_normal_DIB\basophil\BA_558965.jpg,basophil,211.58587389041935,175.9713039485767,178.27812213039485,186.9010177532905,a9a9eb39366918de4a63627d513ae4af15224a55be8032b7ae41953d4d83df4b
../../../PBC_dataset_normal_DIB\basophil\BA_55966.jpg,basophil,222.42903275176002,190.66589378634833,182.8615625956535,199.28945515763698,522ad0f6349790cb7bed2024a2d8e33c450bdd45e11daf8e4fa395a998ea0397
../../../PBC_dataset_normal_DIB\basophil\BA_559801.jpg,basophil,225.1200948882767,191.91645240281605,184.20379553106827,200.96088154269972,41f7ed62c16946bd23884cc6f7874181052996d2450367387fa77e4eb539729a
../../../PBC_dataset_normal_DIB\basophil\BA_56068.jpg,basophil,225.49312059993878,194.9046831955923,184.9968931741659,202.9329354147536,6ad9135d759de7b1041f05af8f2d1846925edbe811765c1102f7b9baf216406a
../../../PBC_dataset_normal_DIB\basophil\BA_563270.jpg,basophil,220.57460208142027,186.21402662993572,181.85079583715947,196.04510254055708,8254392dccfc456e1c66c0e76c28af50a5a30935a26e393436772edea6c022b7
../../../PBC_dataset_normal_DIB\basophil\BA_563406.jpg,basophil,213.62749464340374,179.30893786348332,176.78846036118765,189.29311294765841,171e03bdb40ff1034c0a84d63895154eadc571f0e24cbc5e4dde171b7bece6b6
../../../PBC_dataset_normal_DIB\basophil\BA_563628.jpg,basophil,224.71368227731864,192.3284052647689,186.21181512090604,201.35986378940925,dcc18d621d218444f9a3c136f94de85af33371ee65262b0b5c608a69e00e7db8
../../../PBC_dataset_normal_DIB\basophil\BA_564059.jpg,basophil,220.77248239975512,188.30870064279156,183.21367462503827,197.49325068870525,9f5b070ecf57bbc4f6a081e0e5aa425bd682aa7096de81f4359eb9c52e8d819e
../../../PBC_dataset_normal_DIB\basophil\BA_564254.jpg,basophil,224.20254055708602,193.2502984389348,183.71842669115395,201.41519742883378,82df6c9ec26309a4189620cc5cb68b0bea7ae9d63cdcc657f1ab9eeb183d8f46
../../../PBC_dataset_normal_DIB\basophil\BA_564691.jpg,basophil,222.62768595041322,188.21264156718703,184.10054331190696,198.07832108968472,62a96d62573703d3e6da58836717d184c0b956218d623911d64747afe1643e9c
../../../PBC_dataset_normal_DIB\basophil\BA_566587.jpg,basophil,211.59787266605449,178.88577441077442,177.23228497092134,188.48365472910928,898f76d98bdd59a57cc7712835f9501760d9d5350008684e4e2e2c0a83b0aaff
../../../PBC_dataset_normal_DIB\basophil\BA_566824.jpg,basophil,222.70732323232323,191.63236914600552,183.7762014080196,200.04413070094887,7850ad6941cfabe99984f94f91916dd91297eddae95678002f8abbad64349e99
../../../PBC_dataset_normal_DIB\basophil\BA_566878.jpg,basophil,216.2914294459749,183.30997092133455,181.32558157330885,192.96711815120906,d2d479b528fda8fb0d6937d74e79b447e5e3c558171f23e6c19c7bc0f0dd38ef
../../../PBC_dataset_normal_DIB\basophil\BA_567293.jpg,basophil,224.96708754208754,192.31153198653197,182.9691230486685,201.0235001530456,9c8a53c2c0fb7f625f05290cf68b0647dca2fcd94a4df0c66bc962c5fc0b8865
../../../PBC_dataset_normal_DIB\basophil\BA_567394.jpg,basophil,214.27762473217018,181.10736149372514,179.31978879706153,190.8400443832262,ee2184807ddaac37dfc853b4cf8082c3f379ee2559173274006bf8ba48401763
../../../PBC_dataset_normal_DIB\basophil\BA_569593.jpg,basophil,220.71537343128253,187.49680134680133,182.346854912764,196.87803795531067,23476ac93abe0d25b9b5c6b51195b6806b157548ff37dcb2065f506205488758
../../../PBC_dataset_normal_DIB\basophil\BA_569632.jpg,basophil,226.80084940312213,198.28488674625038,185.25221916131008,205.33014233241505,38433f1f3247d731ad394c3a8f608a7d707fe34215f73b8739332f9b7c357e69
../../../PBC_dataset_normal_DIB\basophil\BA_570415.jpg,basophil,219.38590449954086,183.0807162534435,179.8661998775635,193.5706228956229,cff5889a9bacec33f79d3973d916a77830c6cf5ddfd8aacd66c4e497826194ef
../../../PBC_dataset_normal_DIB\basophil\BA_572677.jpg,basophil,212.41472298745026,180.07224517906337,180.12963728191002,189.76749311294765,1ef15ad95234b5d1e9e2c5388f3b1fd9823dedf623390373dfed69d4f3eb0929
../../../PBC_dataset_normal_DIB\basophil\BA_574229.jpg,basophil,227.77464799510253,193.87063820018366,185.16363636363636,203.09874502601775,b467d7f1d6f1dadf580b514e4c5bce8b8e891e0fee4dd66bc744a2ee726ad0d5
../../../PBC_dataset_normal_DIB\basophil\BA_575718.jpg,basophil,223.63784052647688,189.3454009794919,183.12089837771657,198.88026476890113,e195c8505feb53803ef982072e6e3a16117e2ae2c716ca0b29f60cfc6e6d4b07
../../../PBC_dataset_normal_DIB\basophil\BA_576309.jpg,basophil,220.61861034588307,184.73040250994796,179.86442454851544,194.9638812366085,c7aa704f843dffd8603fdc738a2591d17b7a12aa3732667b4a11af68704c7c6c
../../../PBC_dataset_normal_DIB\basophil\BA_576591.jpg,basophil,224.74954086317723,193.1099632690542,186.17586470768288,201.8336470768289,5ec2abb00a950b290a322a9e95049ef8ec52d96edb4d5bc07f2f7a4c0f9c2308
../../../PBC_dataset_normal_DIB\basophil\BA_577373.jpg,basophil,205.33504376027366,186.6602247989693,211.22584299613487,195.05578509337005,5769894dd10107da52db4922ae02f6a43449fbeb3984f44219ef0b422a48a8b5
../../../PBC_dataset_normal_DIB\basophil\BA_577892.jpg,basophil,218.7174012855831,185.48597337006427,179.94137588001223,194.86158555249463,892c12c5ae5815ba7288fa00dd2663c5f18d38654eb693053cb40d5fbea1aac2
../../../PBC_dataset_normal_DIB\basophil\BA_578023.jpg,basophil,227.0583103764922,196.1067722681359,187.18152739516376,204.41563360881543,8f2eec171863d68b27d10d467d0f923e2582501e6e6f798ea991981b5668a0c7
../../../PBC_dataset_normal_DIB\basophil\BA_578419.jpg,basophil,221.1738062442608,188.5235384144475,181.02170186715642,197.4227502295684,95b968ba0ea0751045f00408b013c393bdcf8222be23e2d90a3a703ce5e79c4e
../../../PBC_dataset_normal_DIB\basophil\BA_579017.jpg,basophil,208.69188620847956,184.803330519644,212.91216846594696,195.16554859537666,5a4c0b9e88558aa6c49aadf9b4299a5c246b8151b59fd51a0fbbbc62289474c5
../../../PBC_dataset_normal_DIB\basophil\BA_580.jpg,basophil,229.06048362412,198.10491276400367,187.6582415059688,206.27252066115702,6ebb79cede84a0dac62e06f22906a9c44bb89d8fe3801dc63e3563edc5d1c50f
../../../PBC_dataset_normal_DIB\basophil\BA_580588.jpg,basophil,222.23187940006122,191.70835629017446,184.268044077135,200.00051270278544,5015d3db04ec85e91daf01ec4b816dd054dc5a22b9fa865ce462dad55b1a767d
../../../PBC_dataset_normal_DIB\basophil\BA_581736.jpg,basophil,220.3796831955923,187.79377104377105,183.44401591674318,197.11111111111111,4f7145cf1cb05dc5f0ad175b1d984a2e8a4ae7df329f91992a6635136349c693
../../../PBC_dataset_normal_DIB\basophil\BA_58212.jpg,basophil,220.88624119987756,189.89920416284053,182.89178910315275,198.39349556167738,6457d918daa75c4960671388e053567fd6b9635cd1ffeda5181860f29d22f92e
../../../PBC_dataset_normal_DIB\basophil\BA_582405.jpg,basophil,221.06277930823384,189.77153351698806,183.40244107744107,198.45083409856136,675b21ce8ddf5ee950ef3a8a94535c3341540619275b6b0ca82f836dcb5fe443
../../../PBC_dataset_normal_DIB\basophil\BA_582752.jpg,basophil,211.3000382614019,179.99993878175695,179.89491888582796,189.44960973370064,40c4b0934519578be0fb1aed147bdf9adca1f37b7d1d60fb586bcec7af2f3651
../../../PBC_dataset_normal_DIB\basophil\BA_583166.jpg,basophil,219.70896847260482,187.93973063973064,183.9392179369452,197.04448270584635,e3231b65abec1a2ced3a61ba5d4f9ba9a817388040e401ae09c20d5509c4a8ac
../../../PBC_dataset_normal_DIB\basophil\BA_583260.jpg,basophil,223.876874808693,193.55090296908477,185.6261248852158,201.74830119375574,096afc4ed762aabae7f807503ddc7e84ca502a14568a27e87383314a76d1f9be
../../../PBC_dataset_normal_DIB\basophil\BA_583432.jpg,basophil,222.82605601469237,187.62581879400062,182.21832721150903,197.54169727578818,8bcaa56aaed6e9f4c2ef380c25400e1b222bbac38c1fc408bf0165a0425061c3
../../../PBC_dataset_normal_DIB\basophil\BA_583859.jpg,basophil,218.5363789409244,181.1720079583716,180.04793388429752,192.22558922558923,af0bdc5329a3fe916f88f022248334df8668a9cc1be6e84685bbb93dd075e239
../../../PBC_dataset_normal_DIB\basophil\BA_58432.jpg,basophil,221.77053106825835,187.53919498010407,183.62459442913988,197.4019054178145,b696ec7aeee99cbe37255148d79dc60a4c57dcb504430601d37785825911ffc0
../../../PBC_dataset_normal_DIB\basophil\BA_584667.jpg,basophil,219.6904576063667,182.80185950413224,180.7964493419039,193.6404499540863,469ad25915941ab7ab9ff3eda8c619b2b9ea94cea3b3f5244685db6c44604410
../../../PBC_dataset_normal_DIB\basophil\BA_584910.jpg,basophil,219.3897842056933,185.6810299969391,184.12381389654118,195.6141796755433,13ef50983e7c4187518c1183a11a52df5453d15e7df8b74a57a4ace9b21306b8
../../../PBC_dataset_normal_DIB\basophil\BA_585015.jpg,basophil,223.91696510560146,191.27801499846953,184.9064355677992,200.37822926232016,6f11afe9839cfebb23e30c65bac3b66a23f166b61aa4d5490b6dd191079402c4
../../../PBC_dataset_normal_DIB\basophil\BA_58746.jpg,basophil,222.18080808080808,190.19313590449954,184.2285506580961,199.13249158249158,7850ad80053857a65d21ed8e3cbb69b0da8cf4246f2992ede87c851b0ddbec00
../../../PBC_dataset_normal_DIB\basophil\BA_588492.jpg,basophil,221.56950566268748,187.2709213345577,181.22825987144168,196.85563207835935,d2a0bf9723ac7df34011479feb7971f3edcf7ef5ea21135a41ffee43cc45e924
../../../PBC_dataset_normal_DIB\basophil\BA_588625.jpg,basophil,221.8146005509642,190.59675543311906,182.56909243954698,199.03295071931436,d6296a8978b533357f8a50a7e20c9f7d916955e3051963f3632973ee117744d7
../../../PBC_dataset_normal_DIB\basophil\BA_589182.jpg,basophil,226.93312672176307,192.9032981328436,184.52826752372206,202.13887358432814,a90933ebda356e7d05ab7aa11c28adc4f0501df527ad9abceb4e6f424a1984df
../../../PBC_dataset_normal_DIB\basophil\BA_589260.jpg,basophil,220.49713804713804,187.98945515763697,184.93097643097644,197.42647689011326,e491415a9f2d406db2a20e52da75a7757456a60a65bce967a828a7a5d8aa7ead
../../../PBC_dataset_normal_DIB\basophil\BA_589888.jpg,basophil,227.35137741046833,197.02296449341904,186.71212121212122,204.9936792164065,bc926076ab9f45bfd943a4b187db0d0918c6310a0f0e2c3eded7aa94df40aa37
../../../PBC_dataset_normal_DIB\basophil\BA_59405.jpg,basophil,218.48318794000613,186.16316192225284,182.66495255586165,195.49583715947352,e885c896ba81364f20995294ceb35610e53adbeb82f80b4898f6834bb9b23556
../../../PBC_dataset_normal_DIB\basophil\BA_594363.jpg,basophil,226.63947046219772,191.5477502295684,184.3946051423324,201.2761554943373,ff921145037101ff4e01a07b29ec2c1635793104507da586b4c9a8cec4471928
../../../PBC_dataset_normal_DIB\basophil\BA_594428.jpg,basophil,220.18538414447505,187.69695439240894,182.760101010101,196.8759718396082,a7d760846335cc79cbb37123556bd66d052691aa72cb659666bffecf7e55a91b
../../../PBC_dataset_normal_DIB\basophil\BA_594501.jpg,basophil,229.2178910315274,198.60039791857974,188.38532292623202,206.67138047138047,6cef92d816d5c0b67f896e0c72b922ecd6289766dca6cfd896246b70d22bb2c0
../../../PBC_dataset_normal_DIB\basophil\BA_594734.jpg,basophil,222.03617998163452,192.67216865625957,183.52516069788797,200.41009335782064,c222719d985487a7c21bea252461036b30dfd84c93df1feaeda2379903f50183
../../../PBC_dataset_normal_DIB\basophil\BA_59580.jpg,basophil,205.06246390332757,185.0445969760244,206.46922712396523,193.4762761562042,b3751db648d9e89125de56aeb33dca772bd1b9ad2b5aa85a1f51390b64beacc1
../../../PBC_dataset_normal_DIB\basophil\BA_59759.jpg,basophil,215.00726966636057,181.46820477502297,177.93161157024792,191.08712121212122,ee573220400a72e94590f003c5a8e848ec813e14939db0a25a477710582b3491
../../../PBC_dataset_normal_DIB\basophil\BA_598745.jpg,basophil,216.7186026936027,182.72857361493726,179.40847872666055,192.53642485460668,445ddcedf075dbbde268aa3c64b5c4887975ebcaf4809613e32236915a741076
../../../PBC_dataset_normal_DIB\basophil\BA_599277.jpg,basophil,216.78269054178145,182.12513008876644,181.96267982858893,192.4670645852464,538e48b46c148f9d4e388191f17c1e6318713f539c6017605bbce0250a08908d
../../../PBC_dataset_normal_DIB\basophil\BA_600449.jpg,basophil,220.29547750229568,189.67631619222527,182.47101316192226,198.06649831649833,36afe2bf8272b7fbef55da8c90efdb6253b12a45314e9ee661190e04c76436c9
../../../PBC_dataset_normal_DIB\basophil\BA_601035.jpg,basophil,219.20218089990817,187.97988215488215,182.78560606060606,196.73655494337314,9ed7ede22c9d5efd304b70f970d758c357c802b2a2bd8a273e32d0f8bd0c327d
../../../PBC_dataset_normal_DIB\basophil\BA_601585.jpg,basophil,220.67957606366699,190.55254055708602,182.619536271809,198.66510560146924,5c71499f674a1699ce2f91e6e432f4b852072382cdcc84bed119187b9aee9397
../../../PBC_dataset_normal_DIB\basophil\BA_602661.jpg,basophil,229.6499234771962,199.89520202020202,187.58992194674013,207.46539638812365,8410969752e5b50331c7a1cbfa9be741df341cd9bb15379e211998f13c34ad4c
../../../PBC_dataset_normal_DIB\basophil\BA_602999.jpg,basophil,224.52823691460054,193.93796296296296,185.86655953474136,202.24532445668808,eb3f7e312729287b429fd64aba59150479bc39217ead528095ddb962e0f3fbf3
../../../PBC_dataset_normal_DIB\basophil\BA_603889.jpg,basophil,217.36975818794,183.9049357208448,179.64282216100398,193.51724823997552,61976eaa8dd20804911e27f88ab917523de8f44fb8fe3aaa4e2691a6fdc7a51b
../../../PBC_dataset_normal_DIB\basophil\BA_604921.jpg,basophil,229.9739975512703,200.32965258647076,188.06974288337923,207.8181894704622,09988bbe21236e3cac8379e52503e3166777160856cdbecfa6ff75d2e5385149
../../../PBC_dataset_normal_DIB\basophil\BA_605110.jpg,basophil,215.6839072543618,181.91537343128252,178.9429292929293,191.6658631772268,6cbc891393ac881e9f605f8a71ba9b2ca05321254dcef52e68ca0ff0ce2e6803
../../../PBC_dataset_normal_DIB\basophil\BA_60560.jpg,basophil,213.80776706458525,171.42473217018673,174.62681359044996,184.5017982858892,a2fc8137e965e5a7a9dd827f85f1c90379af213bac94d89a5a7c4d1f11be49bd
../../../PBC_dataset_normal_DIB\basophil\BA_60640.jpg,basophil,221.56394245485154,187.0995867768595,182.92079124579124,196.98373125191307,d81edd18e60102b2f5e37733c4e103a3d8516bcabc70474cba84be5c7908dc71
../../../PBC_dataset_normal_DIB\basophil\BA_606591.jpg,basophil,219.31005509641872,185.06937557392104,180.54598255280072,194.810705540251,bd58d6881d0f7be70256ee096441df19081866c83b4c9f1c62abb68e77d7a8cd
../../../PBC_dataset_normal_DIB\basophil\BA_60739.jpg,basophil,224.15185950413223,188.89120752984388,184.21466176920723,198.92441842669115,5c74efb0dd6d6e073cf043d8372e440ff2c3c914207eae53d7d06b82cfbd3e9b
../../../PBC_dataset_normal_DIB\basophil\BA_608112.jpg,basophil,222.12544383226202,191.44964034282216,181.84261554943373,199.55506580961125,f7b9742bdd4517db3dec27cad5e03bcbd79547954be40da1551d0911661f19ad
../../../PBC_dataset_normal_DIB\basophil\BA_608126.jpg,basophil,219.99387052341598,189.3249693908785,182.60975665748393,197.73181818181817,a464e7229806862d8850595f0d28abf69828b58fa6d3d27cca352bdb1f747871
../../../PBC_dataset_normal_DIB\basophil\BA_608637.jpg,basophil,225.53890419344964,192.21162381389655,183.96742424242424,201.28025711662076,b6b517372e90f3bca06bfc553180c7e86ccb5601340aa7b69f9c79b59732815b
../../../PBC_dataset_normal_DIB\basophil\BA_609344.jpg,basophil,217.4820707070707,183.3520125497398,179.5964416896235,193.15622895622894,40c9306c6c7fd1722b78ac68eed19c8b7118a3e35506508f5ee9c2b42212b982
../../../PBC_dataset_normal_DIB\basophil\BA_609565.jpg,basophil,222.7220079583716,191.4013774104683,185.65140801958984,200.13842209978574,0f3d9dd02967fc24897e9568f556449c9cdc6a78155fe3371eb49cc31b4d439e
../../../PBC_dataset_normal_DIB\basophil\BA_6109.jpg,basophil,215.65536424854608,180.74182736455464,178.77478573614937,190.99324303642484,9d0d366af3ea7d73fb037b7429881e4649bd98032b5a0a399ac71187cbe0f9b0
